order_id,airline_code,airline_name,region,account_tier,part_id,part_type,aircraft_model,capability_area,repair_center_id,repair_center_location,order_created_date,received_date,completed_date,status,priority,warranty_flag,quoted_repair_days,actual_repair_days,repair_cost_usd,sla_met
RO02432,AF,Air France,Europe,Core,ACT100,Actuator,A320,Flight Controls,RC04,"Wichita, KS",2025-09-06,2025-09-08,2025-09-15,Completed,Standard,N,6,7.0,10597.21,Y
RO02433,WN,Southwest Airlines,North America,Core,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-11-10,2025-11-11,2025-11-16,Completed,Standard,N,4,5.0,6740.64,Y
RO02434,AC,Air Canada,North America,Strategic,SNS210,Sensor Module,A320,Avionics,RC03,"Miami, FL",2025-07-08,2025-07-10,2025-07-14,Completed,Standard,N,4,4.0,7452.82,Y
RO02435,AF,Air France,Europe,Core,PWR330,Power Control Unit,B737,Power Management,RC02,"Phoenix, AZ",2025-04-22,2025-04-27,2025-05-05,Completed,Standard,N,8,8.0,17111.89,Y
RO02436,WN,Southwest Airlines,North America,Core,ACT100,Actuator,A320,Flight Controls,RC01,"Dallas, TX",2025-10-01,2025-10-06,2025-10-13,Completed,Urgent,N,6,7.0,15078.73,Y
RO02437,LH,Lufthansa,Europe,Core,ACT100,Actuator,A320,Flight Controls,RC03,"Miami, FL",2025-10-01,2025-10-02,2025-10-11,Completed,Standard,N,6,9.0,13918.02,N
RO02438,DL,Delta Air Lines,North America,Core,NAV111,Navigation Processor,E175,Avionics,RC05,"Cincinnati, OH",2025-04-09,2025-04-14,2025-04-21,Completed,Urgent,Y,5,7.0,2381.98,N
RO02439,EK,Emirates,Middle East,Strategic,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-01-11,2025-01-12,2025-01-17,Completed,AOG,N,4,5.0,9162.33,Y
RO02440,WN,Southwest Airlines,North America,Core,CAB520,Cabin Interface,A321,Cabin Systems,RC04,"Wichita, KS",2025-03-14,2025-03-16,2025-03-20,Completed,Standard,Y,4,4.0,1236.65,Y
RO02441,NH,ANA,Asia,Strategic,BRK910,Brake Control Unit,B777,Active Controls,RC02,"Phoenix, AZ",2025-11-05,2025-11-09,2025-11-17,Completed,Standard,N,6,8.0,16688.26,Y
RO02442,DL,Delta Air Lines,North America,Core,ACT100,Actuator,A320,Flight Controls,RC03,"Miami, FL",2025-11-20,2025-11-24,2025-12-01,Completed,Urgent,N,6,7.0,15695.08,Y
RO02443,BA,British Airways,Europe,Growth,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-01-30,2025-02-04,2025-02-07,Completed,AOG,N,4,3.0,8377.45,Y
RO02444,DL,Delta Air Lines,North America,Core,PWR330,Power Control Unit,B737,Power Management,RC01,"Dallas, TX",2025-06-01,2025-06-03,2025-06-14,Completed,Urgent,N,8,11.0,19822.29,N
RO02445,SQ,Singapore Airlines,Asia,Growth,SNS210,Sensor Module,A320,Avionics,RC05,"Cincinnati, OH",2025-05-01,2025-05-05,2025-05-10,Completed,Standard,N,4,5.0,7537.01,Y
RO02446,AC,Air Canada,North America,Strategic,ENG410,Engine Control,B737,Engine Systems,RC05,"Cincinnati, OH",2025-08-06,2025-08-10,2025-08-27,Completed,Standard,Y,11,17.0,6122.19,N
RO02447,AF,Air France,Europe,Core,ENG410,Engine Control,B737,Engine Systems,RC03,"Miami, FL",2025-02-11,2025-02-12,2025-02-21,Completed,AOG,N,11,9.0,36489.98,Y
RO02448,B6,JetBlue,North America,Strategic,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC01,"Dallas, TX",2025-02-28,2025-03-04,2025-03-18,Completed,Standard,N,12,14.0,31847.32,Y
RO02449,DL,Delta Air Lines,North America,Core,PWR330,Power Control Unit,B737,Power Management,RC03,"Miami, FL",2025-09-21,2025-09-26,2025-10-10,Completed,Standard,N,8,14.0,18334.5,N
RO02450,AA,American Airlines,North America,Growth,NAV111,Navigation Processor,E175,Avionics,RC04,"Wichita, KS",2025-06-16,2025-06-21,2025-06-26,Completed,Standard,N,5,5.0,8309.22,Y
RO02451,AS,Alaska Airlines,North America,Strategic,NAV111,Navigation Processor,E175,Avionics,RC02,"Phoenix, AZ",2025-02-19,2025-02-23,2025-02-27,Completed,AOG,N,5,4.0,12668.76,Y
RO02452,AF,Air France,Europe,Core,SNS210,Sensor Module,A320,Avionics,RC03,"Miami, FL",2025-12-06,2025-12-07,2025-12-13,Completed,Standard,N,4,6.0,6504.64,Y
RO02453,DL,Delta Air Lines,North America,Core,BRK910,Brake Control Unit,B777,Active Controls,RC01,"Dallas, TX",2025-03-27,2025-03-28,2025-04-02,Completed,Urgent,N,6,5.0,21252.95,Y
RO02454,WN,Southwest Airlines,North America,Core,CAB520,Cabin Interface,A321,Cabin Systems,RC04,"Wichita, KS",2024-12-30,2025-01-04,2025-01-09,Completed,Standard,Y,4,5.0,1446.66,Y
RO02455,AA,American Airlines,North America,Growth,ELE720,Electrical Converter,A220,Aircraft Electrification,RC01,"Dallas, TX",2025-09-24,2025-09-29,2025-10-05,Completed,Standard,N,7,6.0,14114.8,Y
RO02456,WN,Southwest Airlines,North America,Core,AUTO610,Autonomy Controller,B787,Autonomy,RC02,"Phoenix, AZ",2025-01-16,2025-01-20,2025-01-31,Completed,AOG,N,13,11.0,44763.48,Y
RO02457,AS,Alaska Airlines,North America,Strategic,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-04-07,2025-04-12,2025-04-19,Completed,Standard,Y,5,7.0,1813.07,Y
RO02458,B6,JetBlue,North America,Strategic,NAV111,Navigation Processor,E175,Avionics,RC04,"Wichita, KS",2025-03-05,2025-03-06,2025-03-12,Completed,Standard,N,5,6.0,9538.65,Y
RO02459,AF,Air France,Europe,Core,ENG410,Engine Control,B737,Engine Systems,RC03,"Miami, FL",2025-05-25,2025-05-30,2025-06-14,Completed,Standard,N,11,15.0,25992.07,N
RO02460,QF,Qantas,Oceania,Strategic,CAB520,Cabin Interface,A321,Cabin Systems,RC01,"Dallas, TX",2025-10-05,2025-10-08,2025-10-11,Completed,Standard,N,4,3.0,7835.18,Y
RO02461,LH,Lufthansa,Europe,Core,SNS210,Sensor Module,A320,Avionics,RC05,"Cincinnati, OH",2025-04-01,2025-04-04,2025-04-13,Completed,Standard,N,4,9.0,6751.91,N
RO02462,WN,Southwest Airlines,North America,Core,CAB520,Cabin Interface,A321,Cabin Systems,RC01,"Dallas, TX",2025-07-31,2025-08-01,2025-08-03,Completed,AOG,N,4,2.0,10020.9,Y
RO02463,AA,American Airlines,North America,Growth,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-06-09,2025-06-11,2025-06-18,Completed,Standard,N,4,7.0,6139.68,N
RO02464,DL,Delta Air Lines,North America,Core,ELE720,Electrical Converter,A220,Aircraft Electrification,RC03,"Miami, FL",2025-03-01,2025-03-03,2025-03-10,Completed,Standard,N,7,7.0,14949.3,Y
RO02465,DL,Delta Air Lines,North America,Core,BRK910,Brake Control Unit,B777,Active Controls,RC02,"Phoenix, AZ",2025-07-18,2025-07-21,2025-07-27,Completed,Urgent,N,6,6.0,20618.85,Y
RO02466,DL,Delta Air Lines,North America,Core,PWR330,Power Control Unit,B737,Power Management,RC03,"Miami, FL",2025-01-03,2025-01-07,2025-01-14,Completed,Standard,N,8,7.0,19464.38,Y
RO02467,EK,Emirates,Middle East,Strategic,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-11-08,2025-11-12,2025-11-16,Completed,Standard,N,4,4.0,6342.16,Y
RO02468,DL,Delta Air Lines,North America,Core,CAB520,Cabin Interface,A321,Cabin Systems,RC01,"Dallas, TX",2025-09-25,2025-09-29,2025-10-02,Completed,Urgent,N,4,3.0,8769.78,Y
RO02469,UA,United Airlines,North America,Growth,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC03,"Miami, FL",2025-08-20,2025-08-25,2025-09-12,Completed,AOG,N,12,18.0,47275.63,N
RO02470,DL,Delta Air Lines,North America,Core,CAB520,Cabin Interface,A321,Cabin Systems,RC01,"Dallas, TX",2025-12-25,2025-12-28,,In Progress,Standard,N,4,,7592.36,
RO02471,WN,Southwest Airlines,North America,Core,ACT100,Actuator,A320,Flight Controls,RC04,"Wichita, KS",2025-04-20,2025-04-23,2025-05-01,Completed,Standard,N,6,8.0,10546.61,Y
RO02472,BA,British Airways,Europe,Growth,SNS210,Sensor Module,A320,Avionics,RC02,"Phoenix, AZ",2025-03-29,2025-04-03,2025-04-09,Completed,Standard,N,4,6.0,6036.03,Y
RO02473,NH,ANA,Asia,Strategic,ACT100,Actuator,A320,Flight Controls,RC05,"Cincinnati, OH",2025-09-30,2025-10-03,2025-10-07,Completed,Standard,Y,6,4.0,2554.82,Y
RO02474,LH,Lufthansa,Europe,Core,ELE720,Electrical Converter,A220,Aircraft Electrification,RC02,"Phoenix, AZ",2025-09-01,2025-09-06,2025-09-14,Completed,Urgent,N,7,8.0,18507.15,Y
RO02475,UA,United Airlines,North America,Growth,CAB520,Cabin Interface,A321,Cabin Systems,RC02,"Phoenix, AZ",2025-01-12,2025-01-17,2025-01-21,Completed,Standard,N,4,4.0,6846.99,Y
RO02476,NH,ANA,Asia,Strategic,ACT100,Actuator,A320,Flight Controls,RC05,"Cincinnati, OH",2025-07-25,2025-07-28,2025-08-05,Completed,Urgent,Y,6,8.0,3341.27,N
RO02477,QF,Qantas,Oceania,Strategic,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-02-25,2025-03-02,2025-03-07,Completed,Standard,N,4,5.0,6096.07,Y
RO02478,AC,Air Canada,North America,Strategic,ENG410,Engine Control,B737,Engine Systems,RC02,"Phoenix, AZ",2025-06-05,2025-06-06,2025-06-16,Completed,Standard,Y,11,10.0,4779.85,Y
RO02479,AA,American Airlines,North America,Growth,ACT100,Actuator,A320,Flight Controls,RC02,"Phoenix, AZ",2025-10-30,2025-11-01,2025-11-10,Completed,Standard,N,6,9.0,13003.0,N
RO02480,BA,British Airways,Europe,Growth,NAV111,Navigation Processor,E175,Avionics,RC02,"Phoenix, AZ",2025-07-14,2025-07-18,2025-07-27,Completed,Standard,N,5,9.0,8825.32,N
RO02481,BA,British Airways,Europe,Growth,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-04-25,2025-04-29,2025-05-02,Completed,Urgent,Y,4,3.0,1454.96,Y
RO02482,QR,Qatar Airways,Middle East,Growth,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-01-13,2025-01-14,2025-01-24,Completed,Standard,N,5,10.0,10732.07,N
RO02483,AS,Alaska Airlines,North America,Strategic,PWR330,Power Control Unit,B737,Power Management,RC03,"Miami, FL",2025-06-08,2025-06-12,2025-06-20,Completed,Standard,N,8,8.0,18799.98,Y
RO02484,LH,Lufthansa,Europe,Core,BRK910,Brake Control Unit,B777,Active Controls,RC04,"Wichita, KS",2025-07-26,2025-07-30,2025-08-05,Completed,Standard,Y,6,6.0,3376.24,Y
RO02485,EK,Emirates,Middle East,Strategic,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-08-12,2025-08-16,2025-08-21,Completed,Standard,N,5,5.0,9003.88,Y
RO02486,DL,Delta Air Lines,North America,Core,ENG410,Engine Control,B737,Engine Systems,RC03,"Miami, FL",2025-07-26,2025-07-27,2025-08-16,Completed,Standard,N,11,20.0,30015.09,N
RO02487,AS,Alaska Airlines,North America,Strategic,BRK910,Brake Control Unit,B777,Active Controls,RC02,"Phoenix, AZ",2025-07-21,2025-07-25,2025-07-30,Completed,Urgent,N,6,5.0,21236.14,Y
RO02488,AC,Air Canada,North America,Strategic,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC05,"Cincinnati, OH",2025-03-06,2025-03-11,2025-03-24,Completed,Standard,N,12,13.0,34890.02,Y
RO02489,AC,Air Canada,North America,Strategic,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC04,"Wichita, KS",2025-04-26,2025-04-29,2025-05-13,Completed,Standard,Y,12,14.0,5475.56,Y
RO02490,SQ,Singapore Airlines,Asia,Growth,ACT100,Actuator,A320,Flight Controls,RC04,"Wichita, KS",2025-12-25,2025-12-27,,In Progress,Urgent,N,6,,12559.43,
RO02491,WN,Southwest Airlines,North America,Core,CAB520,Cabin Interface,A321,Cabin Systems,RC03,"Miami, FL",2025-07-14,2025-07-16,2025-07-20,Completed,Standard,N,4,4.0,7992.72,Y
RO02492,NH,ANA,Asia,Strategic,CAB520,Cabin Interface,A321,Cabin Systems,RC04,"Wichita, KS",2025-02-19,2025-02-21,2025-02-24,Completed,Standard,Y,4,3.0,1304.44,Y
RO02493,DL,Delta Air Lines,North America,Core,NAV111,Navigation Processor,E175,Avionics,RC02,"Phoenix, AZ",2025-05-08,2025-05-11,2025-05-17,Completed,Urgent,N,5,6.0,9276.01,Y
RO02494,B6,JetBlue,North America,Strategic,PWR330,Power Control Unit,B737,Power Management,RC02,"Phoenix, AZ",2025-12-08,2025-12-13,2025-12-21,Completed,Urgent,N,8,8.0,19118.02,Y
RO02495,NH,ANA,Asia,Strategic,NAV111,Navigation Processor,E175,Avionics,RC02,"Phoenix, AZ",2025-12-03,2025-12-08,2025-12-16,Completed,Urgent,N,5,8.0,10462.81,N
RO02496,EK,Emirates,Middle East,Strategic,SNS210,Sensor Module,A320,Avionics,RC03,"Miami, FL",2025-05-23,2025-05-24,2025-05-31,Completed,Urgent,N,4,7.0,7560.07,N
RO02497,QR,Qatar Airways,Middle East,Growth,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-12-21,2025-12-23,2025-12-28,Completed,Urgent,N,5,5.0,12077.93,Y
RO02498,SQ,Singapore Airlines,Asia,Growth,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-10-26,2025-10-27,2025-11-04,Completed,Standard,N,5,8.0,10445.43,N
RO02499,UA,United Airlines,North America,Growth,ACT100,Actuator,A320,Flight Controls,RC03,"Miami, FL",2025-05-16,2025-05-17,2025-05-21,Completed,Urgent,N,6,4.0,16215.38,Y
RO02500,UA,United Airlines,North America,Growth,ENG410,Engine Control,B737,Engine Systems,RC02,"Phoenix, AZ",2024-12-31,2025-01-03,2025-01-14,Completed,Urgent,Y,11,11.0,6079.5,Y
RO02501,LH,Lufthansa,Europe,Core,ENG410,Engine Control,B737,Engine Systems,RC01,"Dallas, TX",2025-06-12,2025-06-16,2025-07-02,Completed,Standard,N,11,16.0,27951.71,N
RO02502,AC,Air Canada,North America,Strategic,ELE720,Electrical Converter,A220,Aircraft Electrification,RC05,"Cincinnati, OH",2025-06-30,2025-07-04,2025-07-10,Completed,Urgent,N,7,6.0,18945.23,Y
RO02503,DL,Delta Air Lines,North America,Core,PWR330,Power Control Unit,B737,Power Management,RC01,"Dallas, TX",2025-10-12,2025-10-17,2025-10-22,Completed,Urgent,N,8,5.0,22917.46,Y
RO02504,WN,Southwest Airlines,North America,Core,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-05-11,2025-05-16,2025-05-23,Completed,Standard,Y,5,7.0,1865.22,Y
RO02505,AF,Air France,Europe,Core,ELE720,Electrical Converter,A220,Aircraft Electrification,RC02,"Phoenix, AZ",2025-07-31,2025-08-01,2025-08-11,Completed,Standard,N,7,10.0,14394.17,N
RO02506,AF,Air France,Europe,Core,NAV111,Navigation Processor,E175,Avionics,RC02,"Phoenix, AZ",2025-01-15,2025-01-16,2025-01-23,Completed,Standard,Y,5,7.0,1883.47,Y
RO02507,UA,United Airlines,North America,Growth,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-03-19,2025-03-20,2025-03-24,Completed,Standard,N,4,4.0,6513.15,Y
RO02508,AA,American Airlines,North America,Growth,ACT100,Actuator,A320,Flight Controls,RC01,"Dallas, TX",2025-01-21,2025-01-24,2025-01-29,Completed,Standard,N,6,5.0,11194.85,Y
RO02509,WN,Southwest Airlines,North America,Core,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-07-09,2025-07-10,2025-07-18,Completed,Standard,N,5,8.0,10652.84,N
RO02510,NH,ANA,Asia,Strategic,ACT100,Actuator,A320,Flight Controls,RC01,"Dallas, TX",2025-04-13,2025-04-17,2025-04-23,Completed,Standard,N,6,6.0,12821.23,Y
RO02511,BA,British Airways,Europe,Growth,ENG410,Engine Control,B737,Engine Systems,RC04,"Wichita, KS",2025-05-01,2025-05-06,2025-05-17,Completed,Standard,N,11,11.0,25982.77,Y
RO02512,UA,United Airlines,North America,Growth,ELE720,Electrical Converter,A220,Aircraft Electrification,RC05,"Cincinnati, OH",2024-12-31,2025-01-01,2025-01-07,Completed,Urgent,N,7,6.0,18506.56,Y
RO02513,B6,JetBlue,North America,Strategic,PWR330,Power Control Unit,B737,Power Management,RC05,"Cincinnati, OH",2025-02-16,2025-02-21,2025-02-28,Completed,Standard,N,8,7.0,19894.14,Y
RO02514,AC,Air Canada,North America,Strategic,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC01,"Dallas, TX",2025-12-22,2025-12-23,,In Progress,Standard,Y,12,,5670.84,
RO02515,AF,Air France,Europe,Core,BRK910,Brake Control Unit,B777,Active Controls,RC03,"Miami, FL",2025-07-16,2025-07-17,2025-07-24,Completed,Urgent,N,6,7.0,23258.9,Y
RO02516,WN,Southwest Airlines,North America,Core,SNS210,Sensor Module,A320,Avionics,RC05,"Cincinnati, OH",2025-04-12,2025-04-17,2025-04-24,Completed,Standard,N,4,7.0,7098.05,N
RO02517,AC,Air Canada,North America,Strategic,PWR330,Power Control Unit,B737,Power Management,RC05,"Cincinnati, OH",2025-12-09,2025-12-14,2025-12-24,Completed,Standard,N,8,10.0,19451.32,Y
RO02518,QR,Qatar Airways,Middle East,Growth,BRK910,Brake Control Unit,B777,Active Controls,RC04,"Wichita, KS",2025-01-23,2025-01-26,2025-02-04,Completed,Standard,N,6,9.0,15340.12,N
RO02519,AS,Alaska Airlines,North America,Strategic,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-01-16,2025-01-19,2025-01-22,Completed,Urgent,N,4,3.0,8325.19,Y
RO02520,AA,American Airlines,North America,Growth,ENG410,Engine Control,B737,Engine Systems,RC01,"Dallas, TX",2025-07-21,2025-07-22,2025-08-03,Completed,Urgent,N,11,12.0,29865.05,Y
RO02521,BA,British Airways,Europe,Growth,BRK910,Brake Control Unit,B777,Active Controls,RC01,"Dallas, TX",2025-07-03,2025-07-08,2025-07-17,Completed,Standard,N,6,9.0,17622.4,N
RO02522,AA,American Airlines,North America,Growth,PWR330,Power Control Unit,B737,Power Management,RC01,"Dallas, TX",2025-08-08,2025-08-13,2025-08-20,Completed,Urgent,N,8,7.0,21426.97,Y
RO02523,AC,Air Canada,North America,Strategic,CAB520,Cabin Interface,A321,Cabin Systems,RC01,"Dallas, TX",2025-07-01,2025-07-06,2025-07-09,Completed,AOG,N,4,3.0,9641.66,Y
RO02524,NH,ANA,Asia,Strategic,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-04-19,2025-04-24,2025-04-28,Completed,AOG,N,5,4.0,12749.13,Y
RO02525,WN,Southwest Airlines,North America,Core,ELE720,Electrical Converter,A220,Aircraft Electrification,RC02,"Phoenix, AZ",2025-08-01,2025-08-02,2025-08-08,Completed,AOG,N,7,6.0,21373.57,Y
RO02526,SQ,Singapore Airlines,Asia,Growth,NAV111,Navigation Processor,E175,Avionics,RC05,"Cincinnati, OH",2025-06-21,2025-06-26,2025-07-03,Completed,Standard,Y,5,7.0,1972.34,Y
RO02527,QF,Qantas,Oceania,Strategic,PWR330,Power Control Unit,B737,Power Management,RC03,"Miami, FL",2025-09-21,2025-09-26,2025-10-05,Completed,Standard,N,8,9.0,18250.91,Y
RO02528,B6,JetBlue,North America,Strategic,ACT100,Actuator,A320,Flight Controls,RC05,"Cincinnati, OH",2025-09-07,2025-09-10,2025-09-23,Completed,Urgent,Y,6,13.0,2830.4,N
RO02529,QR,Qatar Airways,Middle East,Growth,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-08-08,2025-08-12,2025-08-16,Completed,AOG,N,5,4.0,13663.84,Y
RO02530,DL,Delta Air Lines,North America,Core,ACT100,Actuator,A320,Flight Controls,RC03,"Miami, FL",2025-12-07,2025-12-08,2025-12-15,Completed,Standard,N,6,7.0,12424.56,Y
RO02531,SQ,Singapore Airlines,Asia,Growth,ACT100,Actuator,A320,Flight Controls,RC05,"Cincinnati, OH",2025-03-06,2025-03-11,2025-03-16,Completed,Urgent,N,6,5.0,14645.09,Y
RO02532,B6,JetBlue,North America,Strategic,ACT100,Actuator,A320,Flight Controls,RC03,"Miami, FL",2025-11-02,2025-11-05,2025-11-12,Completed,Standard,N,6,7.0,13416.62,Y
RO02533,UA,United Airlines,North America,Growth,NAV111,Navigation Processor,E175,Avionics,RC04,"Wichita, KS",2025-07-10,2025-07-15,2025-07-20,Completed,Urgent,N,5,5.0,10994.8,Y
RO02534,DL,Delta Air Lines,North America,Core,ELE720,Electrical Converter,A220,Aircraft Electrification,RC03,"Miami, FL",2025-01-20,2025-01-22,2025-01-28,Completed,Standard,N,7,6.0,15933.77,Y
RO02535,DL,Delta Air Lines,North America,Core,PWR330,Power Control Unit,B737,Power Management,RC01,"Dallas, TX",2025-06-16,2025-06-17,2025-06-27,Completed,Standard,N,8,10.0,18597.91,Y
RO02536,WN,Southwest Airlines,North America,Core,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-06-24,2025-06-29,2025-07-04,Completed,Urgent,N,4,5.0,6921.33,Y
RO02537,QF,Qantas,Oceania,Strategic,BRK910,Brake Control Unit,B777,Active Controls,RC02,"Phoenix, AZ",2025-07-31,2025-08-03,2025-08-09,Completed,Standard,N,6,6.0,17998.6,Y
RO02538,NH,ANA,Asia,Strategic,ELE720,Electrical Converter,A220,Aircraft Electrification,RC05,"Cincinnati, OH",2025-07-19,2025-07-23,2025-07-29,Completed,Urgent,N,7,6.0,19912.03,Y
RO02539,QF,Qantas,Oceania,Strategic,ACT100,Actuator,A320,Flight Controls,RC04,"Wichita, KS",2025-09-15,2025-09-16,2025-09-25,Completed,Standard,N,6,9.0,12462.89,N
RO02540,QF,Qantas,Oceania,Strategic,BRK910,Brake Control Unit,B777,Active Controls,RC03,"Miami, FL",2025-07-31,2025-08-02,2025-08-15,Completed,Standard,N,6,13.0,18877.67,N
RO02541,QF,Qantas,Oceania,Strategic,ELE720,Electrical Converter,A220,Aircraft Electrification,RC04,"Wichita, KS",2025-10-27,2025-10-29,2025-11-04,Completed,Standard,N,7,6.0,15588.86,Y
RO02542,LH,Lufthansa,Europe,Core,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-06-05,2025-06-06,2025-06-14,Completed,Standard,Y,5,8.0,1930.85,N
RO02543,UA,United Airlines,North America,Growth,NAV111,Navigation Processor,E175,Avionics,RC02,"Phoenix, AZ",2025-05-31,2025-06-02,2025-06-08,Completed,Standard,N,5,6.0,8814.4,Y
RO02544,AA,American Airlines,North America,Growth,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-05-13,2025-05-16,2025-05-20,Completed,Standard,N,4,4.0,5957.24,Y
RO02545,UA,United Airlines,North America,Growth,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC04,"Wichita, KS",2025-03-24,2025-03-28,2025-04-04,Completed,AOG,N,12,7.0,34983.37,Y
RO02546,AC,Air Canada,North America,Strategic,BRK910,Brake Control Unit,B777,Active Controls,RC02,"Phoenix, AZ",2025-12-09,2025-12-13,2025-12-20,Completed,Standard,N,6,7.0,18117.21,Y
RO02547,LH,Lufthansa,Europe,Core,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-04-16,2025-04-21,2025-04-26,Completed,Standard,N,5,5.0,9753.98,Y
RO02548,NH,ANA,Asia,Strategic,CAB520,Cabin Interface,A321,Cabin Systems,RC04,"Wichita, KS",2025-11-15,2025-11-16,2025-11-19,Completed,Urgent,N,4,3.0,7686.73,Y
RO02549,AS,Alaska Airlines,North America,Strategic,BRK910,Brake Control Unit,B777,Active Controls,RC04,"Wichita, KS",2025-09-13,2025-09-18,2025-09-26,Completed,Standard,N,6,8.0,17115.8,Y
RO02550,LH,Lufthansa,Europe,Core,AUTO610,Autonomy Controller,B787,Autonomy,RC04,"Wichita, KS",2025-03-28,2025-04-02,2025-04-14,Completed,Standard,N,13,12.0,29729.05,Y
RO02551,UA,United Airlines,North America,Growth,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-01-27,2025-01-31,2025-02-05,Completed,Standard,N,5,5.0,10420.25,Y
RO02552,AF,Air France,Europe,Core,AUTO610,Autonomy Controller,B787,Autonomy,RC04,"Wichita, KS",2025-06-14,2025-06-19,2025-07-06,Completed,Standard,Y,13,17.0,5721.53,N
RO02553,AS,Alaska Airlines,North America,Strategic,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-04-19,2025-04-21,2025-04-27,Completed,Standard,N,5,6.0,10826.42,Y
RO02554,AC,Air Canada,North America,Strategic,AUTO610,Autonomy Controller,B787,Autonomy,RC05,"Cincinnati, OH",2025-08-19,2025-08-20,2025-09-11,Completed,Standard,Y,13,22.0,7642.35,N
RO02555,DL,Delta Air Lines,North America,Core,ACT100,Actuator,A320,Flight Controls,RC02,"Phoenix, AZ",2025-05-18,2025-05-20,2025-05-27,Completed,Standard,N,6,7.0,11256.43,Y
RO02556,WN,Southwest Airlines,North America,Core,PWR330,Power Control Unit,B737,Power Management,RC04,"Wichita, KS",2025-07-12,2025-07-15,2025-07-24,Completed,Standard,N,8,9.0,16554.33,Y
